course_id,text,filtered_text,count
C_697007,老师的口音i了i了,老师口音ii,1.0
C_697007,老师的发音i了i了,老师发音ii,1.0
C_697007,语法结构好清楚啊,语法结构清楚,1.0
C_697007,好棒啊,棒,1.0
C_697007,好难听懂,好难听懂,1.0
C_697007,启发很大,启发很大,1.0
C_697007,老师好厉害,老师厉害,1.0
C_697007,很适合学习,适合学习,1.0
C_697007,没有字幕我阵亡了,没有字幕阵亡,1.0
C_697007,我一句也听不懂,一句听不懂,1.0
C_697007,老师讲的不错讲真的,老师讲不错讲真的,1.0
C_697007,啥b,b,2.0
C_697007,hyt认真看视频,hyt认真视频,1.0
C_697007,很好的老师路转粉了,老师路转粉,1.0
C_697007,老师发音标准引人入胜,老师发音标准引人入胜,1.0
C_697007,需要稍微多一点汉语解释,需要稍微多一点汉语解释,1.0
C_697007,很不错呀,不错呀,1.0
C_697007,讲的不错,讲不错,1.0
C_697007,perfect,perfect,1.0
C_697007,很好很棒,很棒,1.0
C_697007,老师整篇文章开头都是it会不会很怪,老师整篇文章开头it不会很怪,1.0
C_697007,good,good,7.0
C_697007,打卡,打卡,1059.0
C_697007,刚刚,刚刚,1.0
C_697007,老师的发音好标准,老师发音标准,1.0
C_697007,打卡打卡,打卡打卡,2.0
C_697007,谁给我互评一下啊,谁给我互评一下,1.0
C_697007,视频已经看完了也做好笔记了都是很简单的主语谓语的讲解以及如何定位主语的位置位于的种类动词的种类这些以及它们的用法视频很详细全英授课我很喜欢,视频已经完做好笔记简单主语谓语讲解定位主语位置位于种类动词种类用法视频详细全英授课喜欢,1.0
C_697007,学习了前面几个部分的句子组成动词用法和主语的位置以及本视频的rewriting我们已经更好的掌握了一段话的框架和结构知道如何写出一个又长又好看还复杂的华丽句子,学习前面几个部分句子组成动词用法主语位置视频rewriting已经更好掌握一段话框架结构知道写出长好看复杂华丽句子,1.0
C_697007,通俗易懂全英文授课,通俗易懂全英文授课,1.0
C_697007,仔细反复听了,仔细反复听,1.0
C_697007,点不开另外请把帖子发到专门的讨论区哦,点不开帖子发到专门讨论区,1.0
C_697007,很棒,很棒,1.0
C_697007,二次打卡,二次打卡,1.0
C_697007,很详细,详细,2.0
C_697007,这个老师说话好有魅力啊,老师说话魅力,1.0
C_697007,d卡,d卡,1.0
C_697007,麻烦老师看一下这道题我实在是不太明白这个结构,麻烦老师一下这道题实在太明白结构,1.0
C_697007,打开,打开,3.0
C_697007,u2如何辨别一个句子里不恰当不合适的词语呢,u2辨别句子里恰当合适词语,1.0
C_697007,只为考过四级,只为考过四级,1.0
C_697007,打卡了,打卡,1.0
C_697007,the加比较级the加比较级,the加比较级the加比较级,1.0
C_697007,比较结构两边应该对称都有哪几种情况,比较结构两边应该对称哪几种情况,1.0
C_697007,都有哪些结构可以表示多个,结构表示多个,1.0
C_697007,感觉u3u4的rewriting部分知识内容不同但大体改写思路和形式是相类似的掺杂了一个句子的不同写法而已让这篇文章句式更加多样化更复杂化,感觉u3u4rewriting部分知识内容不同大体改写思路形式相类似掺杂句子不同写法篇文章句式更加多样化复杂化,1.0
C_697007,视频只对rewriting做了一个例子分析并没有rewriting题型的详细介绍能否给出一个详细的步骤和注意问题易错点说明明细与罗列,视频rewriting例子分析没有rewriting题型详细介绍给出详细步骤注意问题易错说明明细罗列,1.0
C_697007,伞兵一号卢本伟准备就绪,伞兵一号卢本伟准备就绪,1.0
C_697007,打卡完成,打卡完成,1.0
C_697007,老师为什么你有时候but前面不用逗号有时候用逗号隔开,老师有时候but前面不用逗号有时候逗号隔开,1.0
C_697007,ok,ok,17.0
C_697007,可以查看考核方案最终综合成绩符合要求就有资格申请证书所以视频课件练习期末考都要认证对待,查看考核方案最终综合成绩符合要求资格申请证书视频课件练习期末考认证,1.0
C_697007,dong,dong,1.0
C_697007,懂了,懂,1.0
C_697007,终于弄明白了谢谢老师,终于弄明白谢谢老师,1.0
C_697007,签到,签到,3.0
C_697007,第五单元的610,第五单元610,1.0
C_697007,第四单元12468,第四单元12468,1.0
C_697007,谢谢,谢谢,1.0
C_697007,nice,nice,6.0
C_697007,excellent,excellent,1.0
C_697007,拿下,拿下,1.0
C_697007,王乐,王乐,1.0
C_697007,干得漂亮,干得漂亮,1.0
C_697007,给力哦,给力,1.0
C_697007,great,great,1.0
C_697007,课程7月底结课预计6月底7月初会安排考试,课程7月底结课预计6月底7月初安排考试,1.0
C_697007,老师辛苦了,老师辛苦,2.0
C_697007,加油,加油,1.0
C_697007,感谢,感谢,1.0
C_697007,好好学习,好好学习,1.0
C_697007,谢谢老师,谢谢老师,3.0
C_697007,请问homework什么时候出分呀,请问homework出分,1.0
C_697007,打卡第一天,打卡第一天,1.0
C_697007,打卡1,打卡1,1.0
C_697007,get,get,1.0
C_697007,买米当卡,买米当卡,1.0
C_697007,不会考功名,不会考功名,1.0
C_697007,di,di,3.0
C_697007,fine,fine,4.0
C_697007,独立主格谢谢,独立主格谢谢,1.0
C_697007,dp,dp,1.0
C_697007,饿啦,饿,1.0
C_697007,不打卡,打卡,1.0
C_697007,滴滴滴,滴滴滴,1.0
C_697007,打卡老师讲的真好,打卡老师讲真,1.0
C_697007,请问老师前面每单元的习题练习评分已经截止了吗现在作答是否批改呢有截止日期吗,请问老师前面单元习题练习评分已经截止现在作答是否批改截止日期,1.0
C_697007,老师讲的真的太好了吧,老师讲真的太好了,1.0
C_697007,现在看到后面的课程里面讲到状语的顺序了之前做测试的时候不太懂,现在看到后面课程里面讲状语顺序之前测试不太懂,1.0
