course_id,text,filtered_text,count
C_682754,希望学完本课程后在生活工作中可以较为正确地应用色彩让生活变得更美好,希望学完本课程生活工作较为正确应用色彩生活变得美好,1.0
C_682754,因为黑色看起来会更有重量一点所以可以更加增加安全心理的重量,黑色看起来重量一点更加增加安全心理重量,1.0
C_682754,希望拓宽自己知识面学以致用能为生活增添色彩,希望拓宽知识面学以致用能为生活增添色彩,1.0
C_682754,光的三原色红蓝绿不断相交变成白色而印刷三原色洋红青蓝柠檬黄全部叠加变成黑色,三原色红蓝绿不断相交变成白色印刷三原色洋红青蓝柠檬黄叠加变成黑色,1.0
C_682754,更喜欢暖色因为暖色让人感到温暖舒适心情会更好,喜欢暖色暖色感到温暖舒适心情更好,1.0
C_682754,感性色彩来源于自然也包括人为建造之物的色彩和人文活动中的色彩理性色彩是根据人的计划计算量化的色彩,感性色彩来源于自然包括人为建造之物色彩人文活动色彩理性色彩计划计算量化色彩,1.0
C_682754,光的色彩叠加属于加色混合印刷颜料属于减色混合,色彩叠加属于加色混合印刷颜料属于减色混合,1.0
C_682754,天然的和人工专业计算好的,天然人工专业计算,1.0
C_682754,这个课件做的很好很明了,课件很明,1.0
C_682754,卧室还是喜欢婴儿蓝的色调可以让人安静其他的空间可以暖色不过不要太暖,卧室喜欢婴儿蓝色调安静空间暖色不要太暖,1.0
C_682754,喜欢这节课,喜欢这节课,1.0
C_682754,老师这节课讲的太精彩啦真是听的很感动希望我每天可以好好练习对城市色彩规划的科学方法学以致用希望可以学习到城市规划色彩的更多知识请问老师还有更进一步的城市色彩课程吗,老师这节课讲太精彩真是听感动希望每天好好练习城市色彩规划科学方法学以致用希望学习城市规划色彩知识请问老师更进一步城市色彩课程,1.0
C_682754,喜欢冷色系它给予我冷静餐厅采用暖色系使人感到温馨和睦是家的感觉使人放松增长食欲,喜欢冷色系给予冷静餐厅采用暖色系使感到温馨和睦家感觉使人放松增长食欲,3.0
C_682754,喜欢暖色温暖的感觉餐厅用暖色是为了带给人温馨的家的感觉增进食欲,喜欢暖色温暖感觉餐厅暖色带给温馨家感觉增进食欲,2.0
