course_id,text,filtered_text,count
C_881436,大概是懂了,大概懂,1.0
C_881436,清华本校的确实牛功底深厚应答如流佩服,清华本校确实牛功底深厚应答如流佩服,1.0
C_881436,榜样,榜样,1.0
C_881436,生出的孩子应该很聪明我要和她生孩子,生出孩子应该聪明我要生孩子,1.0
C_881436,科研推动工业化工技术更迭论文答辩与工业工艺遇到疑难问题交流型成中国特色奖学金育人育德程大国崛起,科研推动工业化工技术更迭论文答辩工业工艺遇到疑难问题交流型成中国特色奖学金育人育德程大国崛起,1.0
C_881436,优秀,优秀,1.0
C_881453,额额额听了无数个额,额额额听无数个额,1.0
C_881453,不熟啊有待提高,不熟有待提高,1.0
C_881453,加油加油加油,加油加油加油,1.0
C_881453,这塑料英语听的我脑壳疼,塑料英语听脑壳疼,1.0
C_881453,第一次来清华,第一次清华,1.0
C_881453,第一次来清华,第一次清华,1.0
C_881453,厉害,厉害,1.0
C_881478,厉害了祝贺黄科科同学,厉害祝贺黄科科同学,1.0
C_881478,厉害,厉害,1.0
C_881478,够有深度,够深度,1.0
C_881478,这孩子们都很紧张,孩子紧张,1.0
C_881478,这女孩不错很自然虽然我听不懂其中的内容,女孩不错自然听不懂内容,1.0
C_881478,看看大神,看看大神,1.0
C_881478,你这太抽象了,太抽象,1.0
C_881478,看看大神,看看大神,1.0
C_881478,加油学姐,加油学姐,1.0
C_881478,自动化博士正常时间毕业9篇sci太强了我哭了,自动化博士正常时间毕业9篇sci太强哭,1.0
C_881478,有文科的答辩吗,文科答辩,1.0
C_881478,好难,好难,1.0
C_881478,有经济学的吗,经济学,1.0
C_881478,论文很取巧但缺乏理论支撑有理由怀疑论文中的案例数据存在较高的相似性从而否定本论文的适应性,论文取巧缺乏理论支撑理由怀疑论文案例数据存在高相似性否定论文适应性,1.0
C_881478,答辩助理是他老婆,答辩助理老婆,1.0
C_881478,无意间打开的本视频我是不是太幸运了本次答辩主席姚强主席位我2019年末硕士毕业证书的颁发者新大姚强校长哈哈终于见到本人了哈,无意间打开视频是不是太幸运本次答辩主席姚强主席位2019年末硕士毕业证书颁发新大姚强校长终于见到,1.0
C_881478,这个主持的老师真好,主持老师真,1.0
C_881485,受教了,受教,1.0
C_881485,好厉害的样子,厉害样子,1.0
C_881485,老师讲得很好,老师讲得,1.0
C_881485,一切靠数据说话,数据说话,1.0
C_881485,声音太小了,声音太小,1.0
C_881485,打卡,打卡,1.0
C_881485,打卡,打卡,1.0
C_881485,老师讲的挺好,老师讲挺,1.0
C_881485,打卡,打卡,1.0
C_881485,我疯了我竟然敢听清华的课,疯竟然敢听清华课,1.0
C_881485,讲的很有条理循序渐进步步展开名校的老师果然水平不一般受教了感谢,讲有条理循序渐进步步展开名校老师水平受教感谢,1.0
C_881485,学无止境,学无止境,1.0
C_881485,给老师赞一个,老师赞,1.0
C_881485,讲的很好,讲,1.0
C_881485,打卡,打卡,1.0
C_881485,wwwbaiducom,wwwbaiducom,1.0
C_881485,我一个文盲居然认真的听完了第一讲,文盲居然认真听完第一讲,1.0
C_881485,1两个奖项可以合并,1两个奖项合并,1.0
C_881485,达卡,达卡,1.0
C_881485,敬佩自己的勇气来学全国最好工科学校的课,敬佩勇气来学全国最好工科学校课,1.0
C_881485,参考文献格式有问题有的话语冗长图一右边表格不好,参考文献格式问题话语冗长图一右边表格不好,1.0
C_881485,清华的老师就是厉害一人身兼数职,清华老师厉害一人身兼数职,1.0
C_881485,请问参考书是什么呀,请问参考书,1.0
C_881485,真的是长期积累的啊,真的长期积累,1.0
C_881485,老师对文章的理解非常到位学习后初步具备评判文法的标准感谢,老师文章理解非常到位学习初步具备评判文法标准感谢,1.0
C_881485,均可作为课程使用的文件自然应在报名进入课程后获得课程在完善中文件会尽快上传若想直接从老师处获取可告我邮箱发您,均课程使用文件自然应报名进入课程获得课程完善文件尽快上传若想直接老师处获取可告邮箱发,1.0
C_881485,清华同学不坐前排可惜不是新的发现而是现场拍摄不想把他们的大脑袋可能东倒西歪录进去干扰画面,清华同学坐前排可惜新发现现场拍摄不想脑袋可能东倒西歪录进去干扰画面,1.0
C_881485,举的例子lm3可能会有这样的单位吗因为两个都是体积单位,举例子lm3可能单位两个体积单位,1.0
C_881485,有这样的单位但课上关注的不在这里,单位课上关注,1.0
C_881485,具体哪儿错了啊,具体错,1.0
C_881485,有观察力但不是您想的那样而是视频拍摄者不希望拍太多东倒西歪的后脑勺故让同学们坐开去了,观察力想视频拍摄者希望拍太多东倒西歪后脑勺同学坐开去,1.0
C_881485,简明扼要逻辑清晰主次分明,简明扼要逻辑清晰主次分明,1.0
C_881485,老师请问摘要顺序包含研究内容和研究方法是在中文上可以颠倒顺序还是英文上可以颠倒顺序,老师请问摘要顺序包含研究内容研究方法中文颠倒顺序英文颠倒顺序,1.0
C_881485,多谢老师延长结课时间,多谢老师延长结课时间,1.0
C_881485,谢谢您字幕把博士后出站写成出战不知设计字幕者打算和谁开战将统一修改,谢谢您字幕博士后出站写成出战不知设计字幕打算开战统一修改,1.0
C_881485,我觉得您的问题很有趣为什么想到颠倒二者顺序呢讲的不是语法啊中英文都不能颠倒因为是逻辑规定的试想研究内容都不知是什么怎么决定研究方法呢,觉得问题有趣想到颠倒二者顺序讲语法中英文不能颠倒逻辑规定试想研究内容不知决定研究方法,1.0
C_881485,在网上学习的小贴士关于收集文献把文献打印出来统一编号跟endnote一致endnote中的label可以添加编号后打孔放入活页文件夹,网上学习小贴士收集文献文献打印统一编号endnote一致endnotelabel添加编号打孔放入活页文件夹,1.0
C_881485,希望能添加更多实际操作问题比如自己写小论文修改错误的论文,希望添加实际操作问题写论文修改错误论文,1.0
C_881485,终于学完了感谢老师的课程获益匪浅,终于学完感谢老师课程获益匪浅,1.0
C_881485,作业一中部分题的答案在第二节有讲解可以在提示下,作业一中部分题答案第二节讲解提示,1.0
C_881485,行云流水工科的中文写作2019秋非常好,行云流水工科中文写作2019秋非常,1.0
C_881485,行云流水工科的中文写作2019秋非常好,行云流水工科中文写作2019秋非常,1.0
C_881485,行云流水工科的中文写作2019秋非常好,行云流水工科中文写作2019秋非常,1.0
C_881485,希望能添加更多实际操作问题比如自己写小论文修改错误的论文,希望添加实际操作问题写论文修改错误论文,1.0
C_881485,非常好和课程内容联系紧密可否添加一道实际操作题修改一张ppt,非常课程内容联系紧密可否添加一道实际操作题修改一张ppt,1.0
C_881485,终于学完了感谢老师的课程获益匪浅,终于学完感谢老师课程获益匪浅,1.0
C_881485,恭喜2位请多提宝贵意见客套一下子啦,恭喜2位请提宝贵意见客套一下子,1.0
C_881485,好奇那个研究沙粒碰撞验证理论公式的偏离问题咋解决的,好奇研究沙粒碰撞验证理论公式偏离问题解决,1.0
C_881485,终于学完了谢谢老师,终于学完谢谢老师,1.0
C_881485,下载后打开提示文件错误,下载打开提示文件错误,1.0
C_881485,祁老师好针对xx问题本文开展了xx研究中问题为什么是指理论或计算模型呢我没有理解这个望老师解答,祁老师xx问题本文开展xx研究问题指理论计算模型没有理解老师解答,1.0
C_881485,恭喜恭喜不过现在看各类文字经常觉着啰嗦不是幻觉吧,恭喜恭喜现在各类文字经常觉着啰嗦幻觉,1.0
C_881485,好的我们努力还有一定工作量故需要您耐心等一段时间可能十天半个月吧,努力一定工作量需要耐心一段时间可能十天半个,1.0
C_881485,打卡,打卡,1.0
C_881485,字母中的第一张第二张明显错别字,字母第一张第二张明显错别字,1.0
C_881485,我这也错别字了,错别字,1.0
C_881485,行云流水工科的中文写作2020春非常好,行云流水工科中文写作2020春非常,1.0
C_881485,行云流水工科的中文写作2020春非常好,行云流水工科中文写作2020春非常,1.0
C_881485,现在的文风更是,现在文风更是,1.0
C_881485,第5题是多选题为什么只有一个答案呢,5题多选题答案,1.0
C_881485,因为部分课件视频需要更新和完善预计到本月底完成并全部开放详见公告中的通知2,部分课件视频需要更新完善预计本月底完成开放详见公告通知2,1.0
C_881485,不知所指何事,不知所指何事,1.0
C_881485,谢谢表扬工科人讲究实用主义希望对您有用也希望倾听到您更多的意见以便充分讨论彼此之间都有更多收获,谢谢表扬工科讲究实用主义希望有用希望倾听意见充分讨论彼此之间收获,1.0
C_881485,非常有必要,非常必要,1.0
C_881485,非常实用的讲座,非常实用讲座,1.0
C_881485,非常棒的讲座工科思维可以应用在许多领域,非常棒讲座工科思维应用领域,1.0
C_881485,很棒的指导,很棒指导,1.0
C_881485,是的极少有专门论述图表写作的但又确实是工科写作中的重要元素也体现了作者的思维习惯和写作能力故课程中非讲不可,极少专门论述图表写作确实工科写作重要元素体现作者思维习惯写作能力课程非讲不可,1.0
C_881485,有用,有用,1.0
C_881485,谢谢评论checklist对于组织大型活动工业上的流水线作业等操作非常必要但对于论文写作而言学习写作还要先读一大篇规则估计已经让人有点发怵了说真的我也有点怵干嘛搞辣么复杂呢以后会改进得更方便使用一些,谢谢评论checklist组织大型活动工业流水线作业操作非常必要论文写作学习写作先读一大篇规则估计已经有点发怵说真的有点怵干嘛搞辣复杂以后改进方便使用,1.0
C_881485,祁老师您好请问一下32节课堂上您下课时候说的修改作业在哪儿可以找到,祁老师您好请问一下32节课堂下课修改作业找到,1.0
C_882596,辐射1902陈振宇,辐射1902陈振宇,1.0
C_882596,采矿1902郑傲寒,采矿1902郑傲寒,1.0
C_882596,毛老师nb,毛老师nb,1.0
