course_id,text,filtered_text,count,text_vi
C_932179,太好了非常有用,太好了非常有用,1.0,Tuyệt vời rất hữu ích
C_932179,1tau蛋白是含量最高的微管相关蛋白tau蛋白基因位于17染色体长臂tau蛋白位于神经细胞中正常脑中tau蛋白的细胞功能是与微管蛋白结合促进其聚合形成微管与形成的微管结合维持微管稳定性降低微管蛋白分子的解离并诱导微管成束缠结会导致突触蛋白失去功能以及脑神经退行性病变2taupet是正电子断层扫描成像技术它能加快阿尔茨海默氏症的临床试验并改善个性化患者护理,最高 相关 位于 位于 结合 促进 聚合 形成 形成 结合 维持 降低 解离 成束 缠结 导致 失去 病变 成像 加快 改善,20.0,"1. Protein tau là protein liên quan đến vi ống có nhiều nhất. Gen protein tau nằm trên nhánh dài của nhiễm sắc thể 17. Protein tau nằm trong các tế bào thần kinh. Chức năng tế bào của protein tau trong não bình thường là liên kết với. tubulin và thúc đẩy quá trình trùng hợp của nó để tạo thành các vi ống và kết hợp với các vi ống đã hình thành. Duy trì sự ổn định của vi ống làm giảm sự phân ly của các phân tử tubulin và tạo ra các bó và rối loạn vi ống, có thể dẫn đến mất chức năng protein khớp thần kinh và thoái hóa thần kinh não. công nghệ chụp ảnh cắt lớp có thể đẩy nhanh quá trình thử nghiệm lâm sàng bệnh Alzheimer và cải thiện việc chăm sóc bệnh nhân được cá nhân hóa."
C_932179,老师讲的很好很棒,老师讲很棒,1.0,Thầy dạy hay quá
C_932179,tau蛋白,tau蛋白,1.0,protein tàu
C_932179,这个进度显示条真的很优秀我都看了三遍了进度条就是满不了,进度显示条真的优秀三遍进度条满不了,1.0,Thanh hiển thị tiến trình này thực sự xuất sắc. Tôi đã xem nó ba lần và thanh tiến trình vẫn chưa đầy.
C_932179,讲的也忒好了,讲忒,1.0,Những gì bạn nói là rất tốt.
C_932179,牛排,牛排,1.0,bít tết
C_932179,b图的转录活性高因为a图的异染色质含量大于b图而b图常染色质含量大于a图常染色质因为压缩程度低相对于伸展状态转录活性高异染色质因为螺旋程度高处于凝聚状态转录活性低故b图转录活性较a图高,b图转录活性高a图异染色质含量大于b图而b图常染色质含量大于a图常染色质压缩程度低相对伸展状态转录活性高异染色质螺旋程度高处于凝聚状态转录活性低故b图转录活性a图高,1.0,Hoạt động phiên mã của hình b cao vì hàm lượng chất dị nhiễm sắc của hình a lớn hơn hình b và hàm lượng euchromatin của hình b lớn hơn hình a vì mức độ nén thấp và hoạt động phiên mã cao so với trạng thái kéo dài. Heterochromatin bị cô đặc do mức độ tự động cao. Hoạt động phiên mã ở trạng thái thấp nên hoạt động phiên mã của hình b cao hơn so với hình a.
C_932179,讲的真好,讲真,1.0,Nói rất hay
C_932179,老师棒棒哒,老师棒棒哒,2.0,giáo viên tuyệt vời
C_932179,认真复习,认真复习,1.0,Xem xét cẩn thận
C_932179,成皮浩,成皮浩,1.0,Trình Phi Hào
C_932179,位于tau蛋白基因位于17染色体长臂tau蛋白是含量最高的微管相关蛋白正常脑中tau蛋白的细胞功能是与微管蛋白结合促进其聚合形成微管与形成的微管结合维持微管稳定性降低微管蛋白分子的解离并诱导微管成束容易得老年痴呆,位于tau蛋白基因位于17染色体长臂tau蛋白含量最高微管相关蛋白正常脑中tau蛋白细胞功能微管蛋白结合促进聚合形成微管形成微管结合维持微管稳定性降低微管蛋白分子解离诱导微管成束容易老年痴呆,2.0,Gen protein tau nằm trên nhánh dài của nhiễm sắc thể 17. Protein tau là protein liên quan đến vi ống có nhiều nhất. Chức năng tế bào của protein tau trong não bình thường là liên kết với tubulin và thúc đẩy quá trình trùng hợp của nó để tạo thành các vi ống. với các vi ống được hình thành để duy trì sự ổn định của vi ống. Giảm sự phân ly của các phân tử tubulin và tạo ra sự bó lại của vi ống có thể dẫn đến bệnh Alzheimer.
C_932179,其实我觉得还ok啦,其实觉得ok,1.0,Thật ra tôi nghĩ nó ổn
C_932179,1tua蛋白是含量最高的微管相关蛋白正常脑中tau蛋白的细胞功能是与微管蛋白结合促进其聚合形成微管与行程的微管结合维持微管稳定性降低微管蛋白分子的解离并诱导微管成束患上阿尔茨海默病时患者脑中会形成tau蛋白的缠结这些缠结会成为脑细胞的破坏者2taupet是正电子断层扫描成像技术它的应用是加快阿尔茨海默症的临床试验改善个性化患者护理,1tua蛋白含量最高微管相关蛋白正常脑中tau蛋白细胞功能微管蛋白结合促进聚合形成微管行程微管结合维持微管稳定性降低微管蛋白分子解离诱导微管成束患上阿尔茨海默病时患者脑中会形成tau蛋白缠结缠结成为脑细胞破坏者2taupet正电子断层扫描成像技术应用加快阿尔茨海默症临床试验改善个性化患者护理,2.0,"Protein 1tua là protein liên quan đến vi ống phong phú nhất. Chức năng tế bào của protein tau trong não bình thường là liên kết với tubulin và thúc đẩy quá trình trùng hợp của nó để tạo thành các vi ống di chuyển để duy trì sự ổn định của vi ống và làm giảm sự phân ly của vi ống. Các phân tử tubulin tạo ra sự bó lại, các đám rối protein tau sẽ được hình thành trong não của bệnh nhân mắc bệnh Alzheimer. Những đám rối này sẽ trở thành kẻ hủy diệt các tế bào não. các thử nghiệm để cải thiện việc chăm sóc bệnh nhân được cá nhân hóa"
C_932179,看完了没给打钩,完没打钩,1.0,Tôi đã không đánh dấu vào ô sau khi đọc nó.
C_932179,讲的好,讲,34.0,Nói hay lắm
C_932179,太有用了老师讲的真的太厉害了,太有用老师讲真的太厉害,1.0,Thật là hữu ích. Những điều thầy nói thật tuyệt vời.
C_932179,1位于神经细胞它的功能是与微管蛋白结合促进其聚合从而形成微管与微管结合维持稳定性降低微管蛋白分子解离并引入到微管程数如果缠结会导致脑神经退行性性变2taupet是正电子断层扫描成像技术它能加快二字海默症的临床实验并改善个性化患者护理,1位于神经细胞功能微管蛋白结合促进聚合形成微管微管结合维持稳定性降低微管蛋白分子解离引入微管程数缠结导致脑神经退行性性变2taupet正电子断层扫描成像技术加快二字海默症临床实验改善个性化患者护理,1.0,"1. Nằm trong tế bào thần kinh, chức năng của nó là liên kết với tubulin và thúc đẩy quá trình trùng hợp của nó để tạo thành các vi ống. Kết hợp với các vi ống duy trì sự ổn định, làm giảm sự phân ly của các phân tử tubulin và đưa chúng vào các vi ống nếu bị rối sẽ dẫn đến thoái hóa thần kinh não. 2taupet là công nghệ chụp ảnh chụp cắt lớp phát xạ positron có thể đẩy nhanh các thử nghiệm lâm sàng về 2-taupet và cải thiện việc chăm sóc bệnh nhân được cá nhân hóa"
C_932179,storageemulated0sogouglidecacheefef4a14398df6428449c3177f5312dcde898b032b476a93a4648f7fb9185a530,storageemulated0sogouglidecacheefef4a14398df6428449c3177f5312dcde898b032b476a93a4648f7fb9185a530,1.0,storageemulated0sogouglidecacheefef4a14398df6428449c3177f5312dcde898b032b476a93a4648f7fb9185a530
C_932179,1微管系统是神经细胞骨架成分微管由微管蛋白及微管相关蛋白组成tau蛋白是含量最高的微管相关蛋白正常脑中tau蛋白的细胞功能是与微管蛋白结合促进其聚合形成微管与形成的微管结合维持微管稳定性降低微管蛋白分子的解离并诱导微管成束缠绕会导致脑神经退行性病变2taupet是正电子断层扫描成像技术它能加快阿尔茨海默氏症的临床试验并改善个性化患者护理,1微管系统神经细胞骨架成分微管微管蛋白微管相关蛋白组成tau蛋白含量最高微管相关蛋白正常脑中tau蛋白细胞功能微管蛋白结合促进聚合形成微管形成微管结合维持微管稳定性降低微管蛋白分子解离诱导微管成束缠绕导致脑神经退行性病变2taupet正电子断层扫描成像技术加快阿尔茨海默氏症临床试验改善个性化患者护理,6.0,"1 Hệ thống vi ống là một thành phần của khung tế bào thần kinh. Các vi ống bao gồm các protein liên quan đến vi ống và tubulin. Protein Tau là protein liên quan đến vi ống nhiều nhất. thúc đẩy quá trình trùng hợp của nó để hình thành các vi ống. Các ống liên kết với các vi ống đã hình thành, duy trì sự ổn định của vi ống, giảm sự phân ly của các phân tử tubulin và tạo ra các bó và sự vướng víu của vi ống, có thể dẫn đến thoái hóa thần kinh não. 2 Taupet là công nghệ chụp ảnh cắt lớp positron có thể đẩy nhanh bệnh Alzheimer. thử nghiệm lâm sàng và cải thiện việc chăm sóc bệnh nhân được cá nhân hóa."
