course_id,text,filtered_text,count
C_1011639,各位都是清华的,清华,1.0
C_1011639,倒计时2min,倒计时2min,1.0
C_1011639,实在是闲居然很想看这个直播,实在闲居然想直播,1.0
C_1011639,签到,签到,23.0
C_1011639,雨课堂加入不了班级,雨课堂加入不了班级,1.0
C_1011639,敬候开始,敬候,1.0
C_1011639,开始啦刷新一下,刷新一下,1.0
C_1011639,太卡了,太卡,1.0
C_1011639,刷新一下有点卡,刷新一下有点卡,1.0
C_1011639,卡不卡,卡不卡,1.0
C_1011639,根本进不去啊,根本进不去,1.0
C_1011639,不卡的啊,不卡,2.0
C_1011639,a股表示不够狠,a股表示不够狠,3.0
C_1011639,掉线了,掉线,1.0
C_1011639,雨课堂不行了啊,雨课堂不行,1.0
C_1011639,雨课堂崩掉了,雨课堂崩掉,1.0
C_1011639,雨课堂崩了,雨课堂崩,4.0
C_1011639,认真蹲在学堂在线,认真蹲学堂在线,1.0
C_1011639,这边画质高多了,画质高多,4.0
C_1011639,认真蹲学堂在线吧,认真蹲学堂在线,1.0
C_1011639,就是画质高多了,画质高多,1.0
C_1011639,卡死了,卡死,2.0
C_1011639,一篇跌停,一篇跌停,1.0
C_1011639,错过了一个亿h,错过一个亿h,1.0
C_1011639,不能播,不能播,1.0
C_1011639,要不是我没有本钱,没有本钱,1.0
C_1011639,test,test,1.0
C_1011639,能看到我吗,看到,2.0
C_1011639,手机看流畅,手机流畅,1.0
C_1011639,ermmmmm,ermmmmm,1.0
C_1011639,完美卡住,完美卡住,1.0
C_1011639,上课还交头接耳,上课交头接耳,1.0
C_1011639,不卡,不卡,1.0
C_1011639,画质不错,画质不错,1.0
C_1011639,卡卡卡,卡卡卡,1.0
C_1011639,还是学堂在线靠谱,学堂在线谱,1.0
C_1011639,打卡,打卡,28.0
C_1011639,清华加油,清华加油,3.0
C_1011639,武汉加油,武汉加油,2.0
C_1011639,雨课堂默默流下了眼泪,雨课堂默默流下眼泪,1.0
C_1011639,清华给力,清华给力,2.0
C_1011639,这边画质比雨课堂好,画质比雨课堂,1.0
C_1011639,聊着玩,聊着玩,1.0
C_1011639,总算登录上了学堂在线,总算登录学堂在线,1.0
C_1011639,画面如同静止,画面静止,1.0
C_1011639,建设世一大,建设世一大,1.0
C_1011639,签到还行,签到行,1.0
C_1011639,簽到,簽到,1.0
C_1011639,加油,加油,14.0
C_1011639,雨课堂崩了之后来到这的,雨课堂崩之后来到,1.0
C_1011639,大橘为重,大橘为重,1.0
C_1011639,大橘已定,大橘已定,1.0
C_1011639,雨课堂崩了来的,雨课堂崩,1.0
C_1011639,大家可以现在这里看直播课程会尽快恢复课程资料也会同步,现在直播课程尽快恢复课程资料同步,1.0
C_1011639,不懈怠不恐慌,懈怠恐慌,1.0
C_1011639,人均实名,人均实名,1.0
C_1011639,刚开始就下课了,刚下课,1.0
C_1011639,不负韶华勇于进取,不负韶华勇于进取,1.0
C_1011639,还是学堂在线给力,学堂在线给力,1.0
C_1011639,雨课堂跪成马了咋签到,雨课堂跪成马签到,1.0
C_1011639,大家可以现在这里看视频直播后续课程会尽快恢复课程资料也会同步,现在视频直播后续课程尽快恢复课程资料同步,2.0
C_1011639,加油奥利给ヾﾉﾞ,加油奥利ヾﾉﾞ,1.0
C_1011639,陈书记说得好,陈书记说得好,1.0
C_1011639,想回学习,想回学习,1.0
C_1011639,想回学校,想回学校,1.0
C_1011639,我在疫区听课,疫区听课,1.0
C_1011639,奥利给,奥利,2.0
C_1011639,李姐也加油,李姐加油,1.0
C_1011639,自强的清华人永远保持奋进的状态,自强清华永远保持奋进状态,1.0
C_1011639,期待清华园再相聚,期待清华园相聚,2.0
C_1011639,中国加油,中国加油,3.0
C_1011639,邱校长说得好,邱校长说得好,1.0
C_1011639,kanbuliao,kanbuliao,1.0
C_1011639,想回校,想回校,1.0
C_1011639,教育就是为了实现生命的茁壮成长,教育实现生命茁壮成长,1.0
C_1011639,想单人研读间了,想单人研读间,1.0
C_1011639,我想回家,想回家,1.0
C_1011639,好卡啊,好卡,1.0
C_1011639,想回学校了qaq,想回学校qaq,1.0
C_1011639,讨论区才加载出来,讨论区加载,1.0
C_1011639,不给清华添麻烦在家呆着,清华添麻烦在家呆,1.0
C_1011639,emmmm,emmmm,2.0
C_1011639,水木加油,水木加油,1.0
C_1011639,ok,ok,2.0
C_1011639,雨课堂技术风险1,雨课堂技术风险1,1.0
C_1011639,讨论区打卡,讨论区打卡,1.0
C_1011639,想念北馆单人研读间,想念北馆单人研读间,1.0
C_1011639,教学秩序是重中之重,教学秩序重中之重,1.0
