course_id,text,filtered_text,count
C_948419,期待更新,期待更新,1.0
C_948419,老师快快更自我隔离期间特别需要您,老师快快自我隔离期间特别需要,1.0
C_948419,涨知识谢谢老师,涨知识谢谢老师,1.0
C_948419,为什么后期不再使用异化这一概念与之对应的概念是什么,后期不再使用异化这一概念对应概念,1.0
C_948419,特别有感染力想一直听下去,特别感染力想一直听下去,1.0
C_948419,老师好,老师,2.0
C_948419,清晰明确受教了,清晰明确受教,1.0
C_948419,物化的过程让人们不在快乐的劳动而是痛苦的工作,物化过程快乐劳动痛苦工作,1.0
C_948419,通读历史与阶级意识再答题,通读历史阶级意识答题,1.0
C_948419,太棒了,太棒了,1.0
C_948419,批判是不可能的批判只是一个文化完成之后的效果实现这个效果最好的方式首要的甚至也几乎是唯一的就是描述所以最后夏老师会说阿多尔诺用描述来批判而描述是跟艺术的自由表达最紧密相连接着的从这个纬度开始怎样又开启对于工业化的文化的批判呢一路听到这里第一次发言,批判可能批判文化完成之后效果实现效果最好方式首要几乎唯一描述最后夏老师阿多尔诺描述批判描述艺术自由表达紧密相连纬度开启工业化文化批判一路听到第一次发言,1.0
C_948419,听到了女神的课,听到女神课,1.0
C_948419,上一届课做错一题好气啊,一届课错一题好气,1.0
C_948419,所以一个人想要真正的自由还是需要一定的物质基础的这些物质基础能够帮助他承担得了一定说不的代价,想要真正自由需要一定物质基础物质基础能够帮助承担一定代价,1.0
C_948419,我的毕业论文思路突然正在逐渐被点亮,毕业论文思路突然正在逐渐点亮,1.0
C_948419,乌托邦式的批判正如康德哲学的悲剧似乎深陷其中的人也没曾料想到吧真想知道如果导师能看到卢卡奇的历史与阶级意识以及后来的种种他会有何感想,乌托邦式批判康德哲学悲剧似乎深陷没料想到真想知道导师看到卢卡奇历史阶级意识后来种种他会有何感想,1.0
C_948419,后期是认为异化这个概念无助于解决现实问题还是怎样呢抑或是从经济根源上来表述它,后期认为异化概念无助于解决现实问题是从经济根源上来表述,1.0
C_948419,感觉俄国革命的成功与西欧诸国革命的失败可以更广阔地放到国际资本主义体系中去理解这是马克思有生之年未完成的也是后世可以发挥的理论与现实的展开,感觉俄国革命成功西欧诸国革命失败广阔放到国际资本主义体系理解这是马克思有生之年未完成后世发挥理论现实展开,1.0
C_948419,阵地战的一时失利可能使得运动战的战果拱手相让,阵地战一时失利可能运动战战果拱手相让,1.0
C_948419,感觉对某些事物的普遍性和永恒性的破除实在是认知上的重要一环,感觉事物普遍性永恒性破除实在认知重要一环,1.0
C_948419,感觉批判有余而超越不足,感觉批判有余超越不足,1.0
C_948419,不断重新体会资本主义的威力和突破异化的种种可能,不断重新体会资本主义威力突破异化种种可能,1.0
C_948419,思想与实践同步实践与思想同步葛兰西的生命与他的创作基本上是同一调性的佩服老师的记忆力和亲和力,思想实践同步实践思想同步葛兰西生命创作基本上同一调性佩服老师记忆力亲和力,1.0
C_948419,文字版哪里可以看,文字版,3.0
C_948419,听完这节课感觉对本雅明而言过去的认识论是只见森林不见树木那么本雅明的星丛式真理是既见森林又见树木还是走向另一个极端只见树木不见森林,听完这节课感觉本雅明过去认识论只见森林不见树木本雅明星丛式真理见森林见树木走向极端只见树木不见森林,1.0
C_948419,忍不住会想人类会满足于对世界碎片化的认识吗就像面对眼前一堆散乱的拼图是否总有冲动要拼出一个图案来即便拼不完整,忍不住会想人类满足世界碎片化认识面对眼前一堆散乱拼图是否总有冲动拼出图案拼完整,2.0
C_948419,主体像一个无法逃避的空,主体无法逃避空,1.0
C_948419,打卡,打卡,343.0
C_948419,看清了社会,看清社会,1.0
C_948419,历史化,历史化,1.0
C_948419,感觉中国革命的胜利与俄国革命的胜利有一定的相似之处并不是由于生产力的发达而是意识形态的斗争而当下的中国社会是否也是上层建筑决定经济基础呢,感觉中国革命胜利俄国革命胜利一定相似之处生产力发达意识形态斗争当下中国社会是否上层建筑决定经济基础,1.0
C_948419,祖力,祖力,1.0
C_948419,打不开十足那么回事,打不开十足那么回事,1.0
C_948419,如果你得到一个世界不要为此高兴因为一切都是微不足道的如果你失去一个世界不要为此悲伤因为一切都是微不足道的苦和和乐都会过去因为一切都是微不足道的南无阿弥陀佛阿门萨瓦迪卡阿里哈塞呦切克闹耶耶耶耶耶,得到世界不要高兴一切都是微不足道失去世界不要悲伤一切都是微不足道苦乐都过去一切都是微不足道南阿弥陀佛阿门萨瓦迪卡阿里哈塞呦切克闹耶耶耶耶耶,1.0
C_948419,屠龙的少年还是变成了恶龙,屠龙少年变成恶龙,1.0
C_948419,人工智能还是小雏鸡下次聊聊玛雅人和外星人,人工智能雏鸡下次聊聊玛雅人外星人,1.0
C_948419,我是快进到这一步的放心绝对不会认真听完,快进到一步放心绝对不会认真听完,1.0
C_948419,同学你好感谢你的提问欧陆主要是指欧洲大陆即除英国以外的欧洲欧陆这一提法主要是从哲学传统当中大陆哲学同分析哲学自20世纪初以来的对立当中衍生出来的其中大陆哲学最初发源于欧洲大陆分析哲学最初发源于英美当然现在这两种哲学形态的传播都已经不局限于其发源地了因此大陆哲学或欧陆哲学更多只是一种习惯上的称呼用来指称区别于分析哲学的一种哲学形态希望对你有帮助,同学你好感谢提问欧陆主要指欧洲大陆即除英国以外欧洲欧陆这一提法主要是从哲学传统当中大陆哲学分析哲学20世纪初对立当中衍生大陆哲学最初发源欧洲大陆分析哲学最初发源英美现在两种哲学形态传播已经局限于发源地大陆哲学欧陆哲学习惯称呼指称区别分析哲学哲学形态希望帮助,1.0
C_948419,有字幕文件嘛我觉得夏莹老师有很多话值得摘录,字幕文件觉得夏莹老师很多话值得摘录,1.0
C_948419,视频看不了,视频不了,1.0
C_948419,学习不了,学习不了,1.0
C_948419,思想教育平台,思想教育平台,1.0
C_948419,唯物史观剩余价值理论,唯物史观剩余价值理论,1.0
C_948419,概括总结我们这个时代的想法,概括总结时代想法,1.0
C_948419,人有自我意识,人有自我意识,1.0
C_948419,真的是受益匪浅,真的受益匪浅,1.0
C_948419,完结打卡,完结打卡,1.0
C_948419,发表,发表,1.0
C_948419,哈哈老马二十多年的老朋友,老马二十多年老朋友,1.0
C_948419,老师真好,老师真,1.0
C_948419,喜欢老师讲课的平调,喜欢老师讲课平调,1.0
C_948419,卡达,卡达,1.0
C_948419,看不了,不了,1.0
C_948419,顺其自然,顺其自然,1.0
C_948419,迟到的打卡,迟到打卡,1.0
C_948419,滴滴打卡,滴滴打卡,2.0
C_948419,第二天,第二天,1.0
C_948419,大拒绝,拒绝,1.0
C_948419,滴滴来了,滴滴,1.0
C_948419,大卡,大卡,1.0
C_948419,好晚的打卡来了,好晚打卡,1.0
C_948419,打卡学习,打卡学习,1.0
C_948419,能浅显的理解为科学的尽头是神学吗,浅显理解科学尽头神学,1.0
C_948419,打卡滴滴,打卡滴滴,3.0
C_948419,第五天,第五天,1.0
C_948419,奥利给,奥利,1.0
C_948419,第六天,第六天,1.0
C_948419,第七天,第七天,1.0
C_948419,第八天,第八天,1.0
C_948419,问题在于改变世界,问题改变世界,1.0
C_948419,同学你好谢谢你的提问关于这个问题可以参考马克思资本论中对于资本原始积累的论述这一段文字既是一流的历史也是一流的文学概括起来资本的原始积累就是劳动者同生产资料之间的分离这一状况的积累其具体方式是五花八门的这里面既有通过军事暴力强行打开殖民地市场奴役殖民地人民的手段也有资产阶级和贵族同国家机器相勾结通过立法和政治暴力等方式掠夺农民财产的手段还有一些手段是看上去相对合法的比如建立一套用特定货币来支付的税收体系或者用各种工业制成品诱惑农民和殖民地人民其结果都是迫使或诱使处在前资本主义生产方式中的人们为获取货币而从事生产商品的劳动或者不得不负债而失去财产等等这方面除了资本论也可以参考与那一时期有关的其他历史著作希望对你有帮助,提问 参考 论述 概括 起来 分离 积累 具体 强行 打开 掠夺 看上去 建立 支付 诱惑 迫使 诱使 获取 从事 失去 参考 希望 帮助,1.0
C_948419,第九天,第九天,1.0
C_948419,dd,dd,2.0
C_948419,我来了打卡一波,我来打卡一波,1.0
C_948419,真的学到很多,真的学到很多,1.0
C_948419,这节有点难,这节有点难,1.0
C_948419,最后一天我来打卡啦,最后一天我来打卡,1.0
C_948419,最后一天打卡,最后一天打卡,1.0
C_948419,老师讲的真好,老师讲真,1.0
C_948419,天啊太浪漫了,天太浪漫,1.0
C_948419,谢谢老师,谢谢老师,1.0
C_948419,非常感谢老师的精彩演讲每一段都讲得如此惊艳谢谢,非常感谢老师精彩演讲一段讲惊艳谢谢,1.0
C_948419,老师您的声音也特别好听哦,老师声音特别好听,1.0
C_948419,第十一天,第十一天,1.0
C_948419,太多概念缠绕在一起了有没有拓展延伸的东西啊这节听了更懵了,太概念缠绕一起有没有拓展延伸东西这节听懵,1.0
C_948419,越来越难了,越来越难,1.0
C_948419,感谢夏老师尽管碎片化但每一讲之间还是有其内在推演的逻辑很多故事例子都特别清晰有趣很动人的一门网课,感谢夏老师碎片化讲之间其内推演逻辑很多故事例子特别清晰有趣动人一门网课,1.0
C_948419,第十三天,第十三天,1.0
C_948419,第十四天,第十四天,1.0
C_948419,第十五天,第十五天,1.0
C_948419,第十六天,第十六天,1.0
C_948419,第十七天,第十七天,1.0
C_948419,第十八天,第十八天,1.0
C_948419,第十九天,第十九天,1.0
C_948419,第二十一天,第二十一天,1.0
C_948419,第二十三天,第二十三天,1.0
C_948419,第二十六天,第二十六天,1.0
C_948419,第三十天,第三十天,1.0
C_948419,牛子牛师兄好曾在彭刚老师的采访里讲过你的名字69页的本科综合论文训练令人印象深刻و,牛子牛师兄彭刚老师采访里讲名字69页本科综合论文训练令人印象深刻و,1.0
C_948419,助教师兄好曾在彭刚老师的采访里见到你的名字69页的本科论文令人印象深刻و,助教师兄彭刚老师采访里见到名字69页本科论文令人印象深刻و,1.0
C_948419,为何没了讨论和打卡,没讨论打卡,1.0
C_948419,言简意赅,言简意赅,1.0
C_948419,脉络清晰,脉络清晰,1.0
C_948419,有矢放地,矢放地,1.0
C_948419,启蒙倒退成为神话,启蒙倒退成为神话,1.0
C_948419,看哲学的不多是吗,哲学,1.0
C_948419,180了啦,180,1.0
C_948419,所以我是觉得自己发现了一些可以提供建议的地方,觉得发现提供建议地方,1.0
C_948419,马克思主义是指什么他思想内含又是什么他们就在资本主义的怀抱中成长又有什么资格来批判资本主义在我眼中所谓的不平等是由人的贪婪而造成的,马克思主义指思想内含资本主义怀抱成长资格批判资本主义眼中所谓平等贪婪造成,1.0
C_948419,进步强制,进步强制,1.0
C_948419,习题的答案有问题吧关于公民的主要特点的理解,习题答案问题公民主要特点理解,1.0
C_948419,启蒙成了悖论,启蒙成悖论,1.0
C_948419,太喜欢听夏老师的课又来蹭课了,太喜欢听夏老师课蹭课,1.0
C_948421,制定目标精准施策持续改进,制定目标精准施策持续改进,1.0
C_948421,分析清晰,分析清晰,2.0
C_948421,继续努力,继续努力,3.0
C_948421,学习继续,学习继续,1.0
C_948421,会前准备充分会中话题一致圈长控制时间求大同存小异,前准备充分话题一致圈长控制时间求大同存小异,1.0
C_948421,战略思维,战略思维,1.0
C_948421,目标明确共同讨论,目标明确共同讨论,1.0
C_948421,流程标准化,流程标准化,1.0
C_948421,会前做好各项准备确保每次会议的质量,前做好各项准备确保每次会议质量,1.0
C_948421,明确目的做好计划,明确目的做好计划,2.0
C_948421,好课,好课,1.0
C_948421,一个品管圈主要改进一个质量问题不能一蹴而就,品管圈主要改进质量问题不能一蹴而就,1.0
C_948421,做好计划高效率的完成,做好计划高效率完成,1.0
C_948421,1对策拟定的方法比较单一2未针对真图拟定对策3所拟定的对策不充分或缺乏可操作性,1对策拟定方法比较单一2未真图拟定对策3拟定对策充分缺乏可操作性,1.0
C_948421,目标明确集思广益应用头脑风暴发开有质量的会,目标明确集思广益应用头脑风暴发开质量,1.0
C_948421,很棒的课程终于有机会系统的学习了,很棒课程终于机会系统学习,1.0
C_948421,改进完善,改进完善,1.0
C_948421,实施品管圈逐渐提高员工的凝聚力及四维与分析与解决问题的能力最终目的就是持续改善医疗服务质量实施对策与检讨要求大家提前准备同时做好记录,实施品管圈逐渐提高员工凝聚力四维分析解决问题能力最终目的持续改善医疗服务质量实施对策检讨要求提前准备做好记录,1.0
C_948421,不断的检测和改进足够的数据和案例支撑,不断检测改进足够数据案例支撑,1.0
C_948421,好好学习认真学习,好好学习认真学习,1.0
C_948421,第一轮完成了,第一轮完成,1.0
C_948421,想患者之所想以人为本,想患者之所想以人为本,1.0
C_948421,让我重新系统的认识了qcc,重新系统认识qcc,1.0
C_948421,已读,已读,1.0
C_948421,6签到,6签到,1.0
C_948421,每天学习每天进步,每天学习每天进步,2.0
C_948421,活动计划拟定甘特图,活动计划拟定甘特图,1.0
C_948421,开会前要通知圈员开会的议题圈员围绕主题展开讨论发表自己的意见,开会前要通知圈员开会议题圈员围绕主题展开讨论发表意见,1.0
C_948421,改善医疗质量不断完善,改善医疗质量不断完善,1.0
C_948421,也学完了,学完,1.0
C_948421,认真学习条条落实,认真学习条条落实,1.0
C_948421,很棒的视频讲得特别清楚感受很深更直观的了解了品管圈的目的和方式,很棒视频讲得特别清楚感受很深直观了解品管圈目的方式,1.0
C_948421,明确主题会前充分准备分工合作,明确主题前充分准备分工合作,1.0
C_948421,发现问题不断改进解决问题提高质量,发现问题不断改进解决问题提高质量,1.0
C_948421,提前做计划收集资料,提前计划收集资料,1.0
C_948421,医院品管圈理论与实操,医院品管圈理论实操,1.0
C_948421,继续努力学习,继续努力学习,2.0
C_948421,找到问题的症结所在从根本上解决问题,找到问题症结所在从根本上解决问题,1.0
C_948421,需要监督与改进,需要监督改进,1.0
C_948421,明确目标解决问题,明确目标解决问题,3.0
C_948421,学以致用,学以致用,1.0
C_948421,任重而道远,任重而道远,1.0
C_948421,主题选定里要不要使用四维度权重调查表基数四个维度的权重531打分过程中有哪些主要点,主题选定里不要使用四维度权重调查表基数四个维度权重531打分过程中有主要,1.0
C_948421,不要,不要,1.0
C_948421,安全是医疗的基石,安全医疗基石,1.0
C_948421,要持续改进,持续改进,1.0
C_948421,现状把握,现状把握,1.0
C_948421,非常感谢刘教授的精彩辅导,非常感谢刘教授精彩辅导,1.0
C_948421,分工合作,分工合作,2.0
C_948421,持续提升医疗质量保障安全,持续提升医疗质量保障安全,1.0
C_948421,首先要设立此次开会的达成目的其次要让每个圈员充分发表意见充分讨论最后圈长把控开会质量达成目的,设立开会达成目的每个圈员充分发表意见充分讨论最后圈长控开会质量达成目的,1.0
C_948421,持续整改,持续整改,1.0
C_948421,好的我们和后台沟通下,后台沟通,1.0
C_948421,提前做好规划明确开会目的,提前做好规划明确开会目的,1.0
C_948421,各圈员分工明确开会前明确主题圈长及圈员应有相对充分准备,各圈员分工明确开会前明确主题圈长圈员应有相对充分准备,1.0
C_948421,精彩,精彩,2.0
C_948421,根据找出的真因改进原有的流程制定更加完善的流程并做成标准,找出真因改进原有流程制定更加完善流程做成标准,1.0
C_948421,发现问题及时整改不断持续改进,发现问题及时整改不断持续改进,1.0
C_948421,考研复试等待阶段看到这么专业的视频太幸运了谢谢刘教授,考研复试等待阶段看到专业视频太幸运谢谢刘教授,1.0
C_948421,严谨中发现问题不断改进按照标准流程进行下一步,严谨发现问题不断改进标准流程进行一步,1.0
C_948421,可以用电脑登录参加认证学习手机有时候不识别,电脑登录参加认证学习手机有时候识别,1.0
C_948421,持续改进突破现状,持续改进突破现状,1.0
C_948421,计划有效实施,计划有效实施,1.0
C_948421,在临床工作中改善医疗质量不断完善和创新,临床工作改善医疗质量不断完善创新,1.0
C_948421,发现问题从根本原因解决,发现问题根本原因解决,1.0
C_948421,要以科学技术规章制度临床的实践经验为依据以患者安全质量效益为目标改进工作中存在的问题形成一个优化的程序以达到安全准确高效省力的效果,科学技术规章制度临床实践经验患者安全质量效益目标改进工作存在问题形成优化程序达到安全准确高效省力效果,1.0
C_948421,感谢老师的分享,感谢老师分享,2.0
C_948421,厉害strong,厉害strong,1.0
C_948421,大卡,大卡,3.0
C_948421,老师交费学习的内容跟免费的一样吗有些细节性的东西还不是太明白,老师交费学习内容免费细节性东西太明白,1.0
C_948421,制定流程图,制定流程图,1.0
C_948421,静心学习,静心学习,6.0
C_948421,分析清楚,分析清楚,1.0
C_948421,继续学习,继续学习,16.0
C_948421,根据主题制定目标,主题制定目标,1.0
C_948421,谢谢,谢谢,4.0
C_948421,制定标准分工明确,制定标准分工明确,1.0
C_948421,努力学习提升自己,努力学习提升,1.0
C_948421,da卡,da卡,1.0
C_948421,视频太棒了我们从中也吸取到一些经验和教训,视频太棒了从中吸取经验教训,1.0
C_948421,提前约定时间及内容鼓励圈员积极踊跃发言,提前约定时间内容鼓励圈员积极踊跃发言,1.0
C_948421,明确主题制定计划,明确主题制定计划,1.0
C_948421,圈能力的计算有点不是很明白,圈能力计算有点明白,1.0
C_948421,请大家向县医院的同道们大力推介本课程他们也有学习使用品管圈改善医疗质量刘庭芳,县医院同道大力推介课程学习使用品管圈改善医疗质量刘庭芳,1.0
C_948421,给刘老点赞,刘老点赞,1.0
C_948421,持续发展,持续发展,2.0
C_948421,现场确定制定计划,现场确定制定计划,1.0
C_948421,正确认识品管圈做好正确的品管圈,正确认识品管圈做好正确品管圈,1.0
C_948421,明确目标并和主题一致并对目标进行可行性分析,明确目标主题一致目标进行可行性分析,1.0
C_948421,当做好前期的工作后已经取得成效需要把改良后的方案流程固化标准化以期达到同质化这就诞生了标准化阶段的工作,做好前期工作已经取得成效需要改良方案流程固化标准化达到同质化诞生标准化阶段工作,1.0
C_948421,打卡呀,打卡,2.0
C_948421,提前发布会议议题提供讨论资料把握会议节奏充分展开讨论汇总有效意见共同梳理结果,提前发布会议议题提供讨论资料把握会议节奏充分展开讨论汇总有效意见共同梳理,1.0
C_948421,学习知识,学习知识,1.0
C_948421,不太明白查检表设计尽量按层别法中的类别区分尽量不检查原因类是什么意思请问如何设计合理完整的查检项目,不太明白查检表设计尽量按层别法类别区分尽量检查原因类意思请问设计合理完整查检项目,1.0
C_948421,启发很大认真学习多向会的人请教,启发很大认真学习多向会请教,1.0
C_948421,做好会前准备工作积极学习,做好前准备工作积极学习,1.0
C_948421,有没有课题型的讲解呢,有没有课题型讲解,1.0
C_948421,分工明确及时发现问题及时做出整改措施,分工明确及时发现问题及时做出整改措施,1.0
C_948421,受益匪浅谢谢刘教授,受益匪浅谢谢刘教授,1.0
C_948421,签到45,签到45,1.0
C_948421,非常开心有机会能同老师一起在线学习感谢老师的分享,非常开心机会能同老师一起在线学习感谢老师分享,2.0
C_948421,发现问题整改问题,发现问题整改问题,1.0
C_948421,集思广益,集思广益,1.0
C_948421,制定标准责任到人,制定标准责任,1.0
C_948421,头脑风暴发现问题解决问题,头脑风暴发现问题解决问题,1.0
