course_id,text,filtered_text,count
C_707073,初次收入与二次分配,初次收入二次分配,1.0
C_707073,讲的很棒,讲很棒,1.0
C_707073,签到,签到,1.0
C_707073,顺差不一定好,顺差一定,1.0
C_707073,一直打不开,一直打不开,1.0
C_707073,赞坚持学习,赞坚持学习,1.0
C_707073,用电脑能看,电脑,1.0
C_707073,老师讲的非常透彻,老师讲非常透彻,1.0
C_707073,第九分钟的金融资产那里应该是增长了1427吧,第九分钟金融资产应该增长1427,1.0
C_707073,很好讲的很清楚,讲清楚,1.0
C_707073,今天,今天,1.0
C_707073,欧元的产生是国际货币一体化的必然趋势吗,欧元产生国际货币一体化必然趋势,1.0
C_707079,讲得好,讲得,1.0
C_707079,讲得全面细致,讲得全面细致,1.0
C_707079,讲的非常清楚重点非常突出,讲非常清楚重点非常突出,1.0
C_707079,刘钰别看了你学不会的,刘钰别学不会,1.0
C_707079,居然不能快进,居然不能快进,1.0
C_707079,内容很好就是普通话不太标准,内容普通话不太标准,1.0
C_707079,刘玉加油,刘玉加油,1.0
C_707079,卢显裕别看了,卢显裕别,1.0
C_707079,打卡,打卡,109.0
C_707079,好讲的好,讲,1.0
C_707079,老师的课讲得太好了思路清晰重点突出课件也设计得非常好非常用心比较了中国大学慕课和学堂在线及其它平台上的马原课程觉得老师的课是讲得最棒的看得出马克思主义理论功底深厚值得学习和研究,老师课讲太好了思路清晰重点突出课件设计非常非常用心比较中国大学慕课学堂在线平台马原课程觉得老师课讲棒看得出马克思主义理论功底深厚值得学习研究,1.0
C_707079,老师讲的是11月28号字幕打成了4月28号,老师讲1128号字幕打成428号,1.0
C_707079,签到,签到,1.0
C_707079,空降,空降,1.0
C_707079,留名,留名,1.0
C_707079,dk第三节,dk第三节,1.0
C_707079,打卡啦,打卡,1.0
C_707079,签退卡,签退卡,1.0
C_707081,这很人工智能,人工智能,1.0
C_707081,智能体通过感受器感知通过执行器实现作用,智能体感受器感知执行器实现作用,1.0
C_707081,2倍速你值得拥有,2倍速值得拥有,1.0
C_707081,非常的棒让我们这些没机会读大学的也可以接触大学知识了,非常棒没机会读大学接触大学知识,1.0
C_707081,打卡,打卡,1.0
C_707081,打卡,打卡,1.0
C_707081,可能是你没做作业,可能没做作业,1.0
C_707081,加载不出来,加载,1.0
C_707081,加载不了,加载不了,1.0
C_707081,人工智能不断的变强,人工智能不断变强,1.0
C_707081,全英文,全英文,1.0
C_707081,2号,2号,1.0
C_707081,手机不行,手机不行,1.0
C_707081,critics老师居然把他当成一个人,critics老师居然当成,1.0
C_707081,符号和亚符号的差异到底在哪是丰富性吗,符号亚符号差异到底丰富性,1.0
C_707081,来了加油,加油,1.0
C_707081,黄良顺15724108758,黄良顺15724108758,1.0
C_707081,黄良顺15724108758,黄良顺15724108758,1.0
C_707081,没点基础真的是一点也听不懂啊,没点基础真的一点听不懂,1.0
C_707081,超多概念,超多概念,1.0
C_707081,打卡,打卡,1.0
C_707081,打卡,打卡,1.0
C_707081,大家听得咋样啊,听得咋样,1.0
C_707081,可惜没有机会亲自的聆听老师的教诲,可惜没有机会亲自聆听老师教诲,1.0
C_707081,老师在讲台上讲课的范就全出来了hhh,老师讲台讲课范就全hhh,1.0
C_707081,好期待,期待,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,沙发坚持,沙发坚持,1.0
C_707081,再学习,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,学习中,学习,1.0
C_707081,打卡学习,打卡学习,1.0
C_707081,打卡学习,打卡学习,1.0
C_707081,感觉老师是一个莫得感情的工具人,感觉老师莫得感情工具,1.0
