course_id,text,filtered_text,count
C_682155,如沐春风受益匪浅,如沐春风受益匪浅,1.0
C_682155,看看账号,看看账号,1.0
C_682155,用户名,用户名,1.0
C_682155,用户名,用户名,1.0
C_682155,本节再一次提及逻辑努力的意义的时候提出逻辑努力是某种逻辑门在负载效应和驱动能力的比值上与反相器之间的差异似乎不对应该是负载效应和驱动能力之积和单位反相器的差异,本节一次提及逻辑努力意义提出逻辑努力某种逻辑门负载效应驱动能力比值反相器之间差异似乎应该负载效应驱动能力之积单位反相器差异,1.0
C_682155,在考虑下面两个串联nmos管串联ab变化并考虑串联内部寄生电容的情况下也有这样一个观点如果下面的管子b电压一直是1a从01切换那么由于b管的导通就是一个电阻对地导通所以ab之间已经就是实际的gnd所以其实a从01的切换实际上就是输出节点电容通过a管对地放电所以这里的电阻是12r所以这里的时间常数的电阻是12不用去考虑下面的b管导通电阻对时间常数的贡献但是这里李老师课程的意思似乎还是输出电容通过下面两个晶体管放电时间常数的电阻是一个r而不是12r,考虑下面两个串联nmos串联ab变化考虑串联内部寄生电容情况观点下面管子b电压一直1a01切换b导通电阻地导通ab之间已经实际gnd其实a01切换实际上输出节点电容a管对放电电阻12r时间常数电阻12不用考虑下面b管导通电阻时间常数贡献李老师课程意思似乎输出电容下面两个晶体管放电时间常数电阻r12r,1.0
C_682155,感谢李老师层次清晰抽丝剥茧的讲解听过很多国内讲vlsi的课程基本上有关这部分微观延时计算要么不讲要么一笔带过也面过很多学生也都说不清楚,感谢李老师层次清晰抽丝剥茧讲解听过很多国内讲vlsi课程基本上这部分微观延时计算讲一笔带过面过很多学生说不清楚,1.0
C_682155,已经更正,已经更正,1.0
C_682155,侧壁电容等于有源区的周长单位周长电容有源区的周长和w不成正比等于w2有源区延伸,侧壁电容等于有源周长单位周长电容有源周长w成正比等于w2有源延伸,1.0
C_682155,题目的答案和解析有错填成了其它题目的内容已经更正,题目答案解析错填成题目内容已经更正,1.0
C_682155,建议mooc开头可以放一段舒缓轻快的音乐给人以电视剧要开始的错觉从而达到提高听课注意力的效果,建议mooc开头放一段舒缓轻快音乐给人以电视剧错觉达到提高听课注意力效果,1.0
C_682155,建议mooc开头可以放一段脍炙人口的音乐给人以电视剧要开始的错觉从而达到提高听课注意力的效果,建议mooc开头放一段脍炙人口音乐给人以电视剧错觉达到提高听课注意力效果,1.0
C_682155,答案有误已修改,答案有误修改,1.0
C_682155,答案有误已修改,答案有误修改,1.0
C_682155,已修改,修改,1.0
C_682155,没有看懂你的问题你说的教程是指什么把什么设置成查看内容,没有懂问题教程指设置成查看内容,1.0
C_682155,清华课程真好简单易懂,清华课程真简单易懂,1.0
C_682155,实现某一种专用功能或一组特定功能的电路并有大量需求的如多轴加速度gps,实现专用功能一组特定功能电路大量需求如多轴加速度gps,1.0
C_682155,阈值不能随着电源电压一直降低因为功耗会限制阈值电压阈值太低会使得漏电流增大,阈值不能电源电压一直降低功耗限制阈值电压阈值太低会漏电流增大,1.0
C_682155,老师讲得很好希望后面再加个字幕hhh,老师讲得希望后面加个字幕hhh,1.0
C_682155,未考虑输入信号的延时做了多处简化准确性可能偏低,未考虑输入信号延时多处简化准确性可能偏低,1.0
C_682155,复杂多功能有升级需求,复杂多功能升级需求,1.0
C_682155,阈值电压太低容易使得截止时的漏电流增大影响材料的性能,阈值电压太低容易截止漏电流增大影响材料性能,1.0
C_682155,这不应该是个负电平的latch吗,应该负电平latch,1.0
C_682155,打卡,打卡,1.0
C_682155,打卡,打卡,1.0
C_682155,打卡,打卡,1.0
C_682155,打卡,打卡,1.0
C_682155,打卡,打卡,1.0
C_682155,打卡,打卡,1.0
C_682155,打卡,打卡,1.0
C_682155,打卡,打卡,1.0
