course_id,text,filtered_text,count
C_680745,这个课感觉很有趣,课感觉有趣,1.0
C_680745,胖总nb,胖总nb,1.0
C_680745,学习第一天,学习第一天,1.0
C_680745,打卡第一天,打卡第一天,6.0
C_680745,第三天打卡,第三天打卡,1.0
C_680745,打卡,打卡,61.0
C_680745,大龄文科生学小程序太南了,大龄文科生学小程序太南,1.0
C_680745,第二天打卡,第二天打卡,1.0
C_680745,打卡第三天,打卡第三天,1.0
C_680745,打卡1,打卡1,1.0
C_680745,零基础学太难了听不懂,基础学太难听不懂,1.0
C_680745,请问我添加了textaligncenter依然无法文本居中是什么原因,请问添加textaligncenter依然无法文本居中原因,1.0
C_680745,不用了解前端h5cssjs就能听懂,不用了解前端h5cssjs听懂,1.0
C_680745,怎么看不到示例代码呢,看不到示例代码,1.0
C_680745,第四项小程序内容禁止测试类游戏是不让做游戏吗,第四项程序内容禁止测试类游戏不让游戏,1.0
C_680745,看的流畅吗,流畅,1.0
C_680745,放弃了再见,放弃再见,1.0
C_680745,视频播放不了什么鬼,视频播放不了鬼,1.0
C_680745,视频看不了,视频不了,1.0
C_680745,请问这个有示例代码分享吗,请问示例代码分享,1.0
C_680745,试试阿里的iconfont,试试阿里iconfont,1.0
C_680745,我觉得讲得挺清楚的,觉得讲得挺清楚,1.0
C_680745,打开,打开,1.0
C_680745,我自己敲得看不见代码,敲得看不见代码,1.0
C_680745,这个内容已经有些过时了可以直接阅读微信开发文档进行自己学习,内容已经过时直接阅读微信开发文档进行学习,1.0
C_680745,为什么我输入代码后不会有像老师一样的报错,输入代码不会老师报错,1.0
C_680745,没人了吗,没人,1.0
C_680745,我全部视频看完之后又回来劝告一句这套教程不适合没有接触过编程的小白如果你学习过一个以上的面向对象语言或者是有html语言基础可以继续学习否则不要浪费时间,视频完之后回来劝告一句这套教程适合没有接触编程小白学习面向对象语言html语言基础继续学习不要浪费时间,1.0
C_680745,下载不了代码没人管理吗,下载不了代码没管理,1.0
C_680745,老师实例代码不让下载能不能给个下载渠道啊,老师实例代码不让下载不能下载渠道,1.0
C_680745,老师讲的挺细的很容易懂,老师讲挺细容易懂,1.0
C_680745,为啥没有均匀分布啊,为啥没有均匀分布,1.0
C_680745,怎么无法播放,无法播放,1.0
C_680745,后面几讲讲的真臭,后面讲讲真臭,2.0
C_680745,调用wxsetnavigationbartitle方法,调用wxsetnavigationbartitle方法,1.0
C_680745,源代码下载不了咋回事啊,源代码下载不了回事,1.0
C_680745,415打卡,415打卡,1.0
C_680745,冲冲冲,冲冲,1.0
C_680745,不侵权吗这样用豆瓣的网站信息,侵权豆瓣网站信息,1.0
C_680745,用谷歌浏览器,用谷歌浏览器,1.0
C_680745,请问这样的视频课程是怎么做的用什么软件或者怎么拍的谁可以告诉我,请问视频课程软件拍告诉,1.0
C_680745,请问课程视频怎么做的,请问课程视频,1.0
C_680745,怎么做的这样的视频,视频,1.0
C_680745,最新的微信开发工具自带一个模板啥的应该怎样解决直接改app的文件吗,最新微信开发工具自带模板应该解决直接改app文件,1.0
C_680745,emmm图片大小从哪里改嘞,emmm图片大小改嘞,1.0
C_680745,daka,daka,1.0
C_680745,请问这样的视频课程是如何做的需要用什么软件,请问视频课程需要软件,1.0
C_680745,请问此课程视频用什么软件制作的,请问课程视频软件制作,1.0
