course_id,text,filtered_text,count
C_948079,打卡,打卡,1.0
C_948079,请加qq群,请加qq群,1.0
C_948079,哇呜学了这一节终于解决了我以前经常遇到的一个问题谢谢老师,哇呜学一节终于解决以前经常遇到问题谢谢老师,1.0
C_948079,csv查询表是要自己手敲的吗,csv查询表是手敲,1.0
C_948079,可以设置成变径软接,设置成变径软接,1.0
C_948079,csv由产品样本中获得可以在电子版文件中通过文字识别复制,csv产品样本获得电子版文件文字识别复制,1.0
C_948079,需要换分类方式,需要换分类方式,1.0
C_948079,打卡,打卡,1.0
C_948079,老师讲的很棒,老师讲很棒,1.0
C_948083,细丝状纤维素中性粒细胞灰蓝色细菌菌落局部组织坏死赘生物发生部分机化,细丝状纤维素中性粒细胞灰蓝色细菌菌落局部组织坏死赘生物发生部分机化,1.0
C_948083,对新冠更加了解,新冠更加了解,1.0
C_948083,1肝组织广泛性大片坏死2肝细胞再生现象不明显3肝窦显著扩张和充血,1肝组织广泛性大片坏死2肝细胞再生现象明显3肝窦显著扩张充血,1.0
C_948083,表皮皮下组织脂肪神经动脉和静脉肌腱骨上皮组织通过再生进行修复神经细胞通过神经胶质细胞形成胶质瘢痕毛细血管以出芽大血管通过瘢痕修复肌组织通过肌细胞分裂产生肌质分化出肌原纤维骨形成血肿纤维性骨痂再则骨性骨痂形成最后修复完成,表皮皮下组织脂肪神经动脉静脉肌腱骨上皮组织再生进行修复神经细胞神经胶质细胞形成胶质瘢痕毛细血管出芽血管瘢痕修复肌组织肌细胞分裂产生肌质分化出肌原纤维骨形成血肿纤维性骨痂骨性骨痂形成最后修复完成,2.0
C_948083,由图可知肝细胞的胞浆内有很多的白色空泡这是甘油三酯异常增多蓄积在肝细胞内所致在石蜡切片中脂肪可以被有机溶剂溶解所以这种脂滴呈空泡状而肝脏是脂质代谢的重要场所所以在肝细胞的胞浆里看到明显的脂肪空泡就属于正常物质异常的增多初步诊断为脂肪变引起的脂肪肝,由图可知肝细胞胞浆很多白色空泡这是甘油三酯异常增多蓄积肝细胞所致石蜡切片脂肪有机溶剂溶解这种脂滴呈空泡状肝脏脂质代谢重要场所肝细胞胞浆里看到明显脂肪空泡属于正常物质异常增多初步诊断脂肪变引起脂肪肝,1.0
C_948083,血栓形成在活体的心脏和血管内血液发生凝固或者血液中某些有些有型成分凝集成固体的过程栓塞循环血液中出现的不溶于血液的异常物质随血液运行阻塞血管腔的现象梗死局部组织或器官由于血管阻塞血流停止导致的缺氧而发生的坏死相互之间的关系在血栓形成后会堵塞局部的血液循环造成栓塞或在血栓软化和碎裂过程中血栓的部分或整体脱落会形成栓子随血液运行到与自身大小差不多的血管处堵塞血管造成栓塞血管栓塞可导致相应组织缺氧坏死即梗死,形成 发生 凝固 凝集 固体 出现 溶于 运行 阻塞 梗死 组织 阻塞 停止 导致 缺氧 发生 坏死 形成 堵塞 造成 碎裂 脱落 形成 运行 堵塞 造成 导致 相应 组织 缺氧 坏死 梗死,1.0
C_948083,图中出现了大小不等的空泡部分已将细胞核挤至一侧另石蜡切片中脂滴被有机溶剂溶解可呈空泡状因此推测为肝脂肪样变,图中出现大小不等空泡部分细胞核挤一侧石蜡切片中脂滴有机溶剂溶解可呈空泡状推测肝脂肪样变,2.0
C_948083,动脉粥样硬化镜下表面纤维帽形成无定型红染的物质内有大量胆固醇结晶裂隙斑块内散在的炎细胞浸润局部区域肉芽组织增生,动脉粥样硬化镜下表面纤维帽形成定型红染物质内有大量胆固醇结晶裂隙斑块内散炎细胞浸润局部区域肉芽组织增生,2.0
C_948083,①血栓形成血栓形成是指活体心血管内血液发生凝固或血液中的有形成分发生析出相互粘集的现象最终形成固体质块的过程②栓塞栓塞是指在循环血液中出现不溶于血液的异常物质随血流运行阻塞血管管腔的现象③梗死梗死是由血管阻塞引起的局部组织缺血性坏死三者相互的关系血栓形成是造成栓塞的一个原因栓塞可以继发为梗死,①血栓形成血栓形成指活体心血管血液发生凝固血液形成发生析出相互粘集现象最终形成固体质块过程②栓塞栓塞指循环血液出现溶于血液异常物质血流运行阻塞血管管腔现象③梗死梗死血管阻塞引起局部组织缺血性坏死三者相互关系血栓形成造成栓塞原因栓塞继发梗死,2.0
C_948083,在活体的心脏或血管腔内血液发生凝固或血液中的某些有形成分相互粘集形成固体质块的过程称为血栓形成在循环血液中出现不溶解于血液的异常物质随血流运行堵塞血管的过程称为栓塞引起栓塞的异常物质称为栓子器官或局部组织由于血管阻塞血流停止导致缺氧而发生的坏死称为梗死这三者是递进关系,活体心脏血管腔血液发生凝固血液形成相互粘集形成固体质块过程称为血栓形成循环血液出现溶解血液异常物质血流运行堵塞血管过程称为栓塞引起栓塞异常物质称为栓子器官局部组织血管阻塞血流停止导致缺氧发生坏死称为梗死三者递进关系,1.0
C_948083,脂肪变性肝脏体积变大包膜紧张边缘圆钝切缘外翻颜色由红褐色变成黄褐色质地软新鲜标本切面有油腻感,脂肪变性肝脏体积变包膜紧张边缘圆钝切缘外翻颜色红褐色变成黄褐色质地软新鲜标本切面油腻感,1.0
C_948083,肠血吸虫病肠壁明显增厚变硬表面粗糙,肠血吸虫病肠壁明显增厚变硬表面粗糙,1.0
C_948083,个人信息在哪里,个人信息,1.0
C_948083,为了错过高峰期打卡,错过高峰期打卡,1.0
C_948083,病理学是临床判断的金标准是非常重要的,病理学临床判断金标准非常重要,1.0
C_948083,物理性撞击化学性强酸强碱等腐蚀性物质生物性细菌变态反应结核分枝杆菌通过其抗原诱发坏死组织无菌性坏死性股骨头炎,物理性撞击化学性强酸强碱腐蚀性物质生物性细菌变态反应结核分枝杆菌抗原诱发坏死组织无菌性坏死性股骨头炎,1.0
C_948083,哦炎症我喜欢研究炎症感觉它很重要哈,炎症喜欢研究炎症感觉重要,2.0
