course_id,text,filtered_text,count,text_vi
C_682155,如沐春风受益匪浅,如沐春风受益匪浅,1.0,Được hưởng nhiều lợi ích từ gió xuân
C_682155,看看账号,看看账号,1.0,Nhìn vào tài khoản
C_682155,用户名,用户名,1.0,tên người dùng
C_682155,用户名,用户名,1.0,tên người dùng
C_682155,本节再一次提及逻辑努力的意义的时候提出逻辑努力是某种逻辑门在负载效应和驱动能力的比值上与反相器之间的差异似乎不对应该是负载效应和驱动能力之积和单位反相器的差异,本节一次提及逻辑努力意义提出逻辑努力某种逻辑门负载效应驱动能力比值反相器之间差异似乎应该负载效应驱动能力之积单位反相器差异,1.0,"Khi phần này một lần nữa đề cập đến ý nghĩa của nỗ lực logic, người ta đề xuất rằng nỗ lực logic là sự khác biệt giữa một cổng logic nhất định và một biến tần trong tỷ lệ hiệu ứng tải và khả năng điều khiển. về hiệu ứng tải và khả năng lái xe."
C_682155,在考虑下面两个串联nmos管串联ab变化并考虑串联内部寄生电容的情况下也有这样一个观点如果下面的管子b电压一直是1a从01切换那么由于b管的导通就是一个电阻对地导通所以ab之间已经就是实际的gnd所以其实a从01的切换实际上就是输出节点电容通过a管对地放电所以这里的电阻是12r所以这里的时间常数的电阻是12不用去考虑下面的b管导通电阻对时间常数的贡献但是这里李老师课程的意思似乎还是输出电容通过下面两个晶体管放电时间常数的电阻是一个r而不是12r,考虑下面两个串联nmos串联ab变化考虑串联内部寄生电容情况观点下面管子b电压一直1a01切换b导通电阻地导通ab之间已经实际gnd其实a01切换实际上输出节点电容a管对放电电阻12r时间常数电阻12不用考虑下面b管导通电阻时间常数贡献李老师课程意思似乎输出电容下面两个晶体管放电时间常数电阻r12r,1.0,"Cũng có quan điểm như vậy khi xét sự thay đổi của hai ống nmos nối tiếp sau ab và xét điện dung ký sinh bên trong của dãy b nếu điện áp của ống b luôn là 1a chuyển từ 01 thì do. để dẫn truyền ống b, một điện trở được nối với mặt đất Vì vậy gnd thực tế giữa ab thực sự là sự chuyển đổi của a từ 01. Nghĩa là điện dung nút đầu ra được phóng xuống đất qua ống a nên điện trở ở đây là 12r nên điện trở của hằng số thời gian ở đây là 12. Không cần xét đến sự đóng góp của điện trở trên ống b dưới đây theo hằng số thời gian, nhưng ý nghĩa của bài giảng của Thầy Lý ở đây hình như là điện trở của hằng số thời gian phóng điện của tụ điện qua hai Transistor sau đây là một r thay vì 12r."
C_682155,感谢李老师层次清晰抽丝剥茧的讲解听过很多国内讲vlsi的课程基本上有关这部分微观延时计算要么不讲要么一笔带过也面过很多学生也都说不清楚,感谢李老师层次清晰抽丝剥茧讲解听过很多国内讲vlsi课程基本上这部分微观延时计算讲一笔带过面过很多学生说不清楚,1.0,"Cảm ơn anh Li vì lời giải thích rõ ràng và chi tiết. Tôi đã nghe nhiều khóa học trong nước về vlsi. Về cơ bản, phần tính toán độ trễ vi mô này hoàn toàn không được dạy hoặc được bỏ qua một cách ngắn gọn."
C_682155,已经更正,已经更正,1.0,Đã sửa
C_682155,侧壁电容等于有源区的周长单位周长电容有源区的周长和w不成正比等于w2有源区延伸,侧壁电容等于有源周长单位周长电容有源周长w成正比等于w2有源延伸,1.0,Điện dung của thành bên bằng chu vi của vùng hoạt động. Điện dung theo chu vi đơn vị không tỷ lệ với w. Chu vi của vùng hoạt động bằng w2.
C_682155,题目的答案和解析有错填成了其它题目的内容已经更正,题目答案解析错填成题目内容已经更正,1.0,Câu trả lời và phân tích câu hỏi đều sai. Nội dung các câu hỏi khác đã được sửa.
C_682155,建议mooc开头可以放一段舒缓轻快的音乐给人以电视剧要开始的错觉从而达到提高听课注意力的效果,建议mooc开头放一段舒缓轻快音乐给人以电视剧错觉达到提高听课注意力效果,1.0,"Chúng tôi khuyên nên phát một bản nhạc nhẹ nhàng và êm dịu khi bắt đầu MOOC để tạo cho mọi người ảo tưởng rằng một bộ phim truyền hình sắp bắt đầu, từ đó cải thiện sự chú ý trong suốt bài giảng."
C_682155,建议mooc开头可以放一段脍炙人口的音乐给人以电视剧要开始的错觉从而达到提高听课注意力的效果,建议mooc开头放一段脍炙人口音乐给人以电视剧错觉达到提高听课注意力效果,1.0,"Chúng tôi khuyên bạn nên phát một bản nhạc phổ biến khi bắt đầu MOOC để tạo ảo giác rằng một bộ phim truyền hình sắp bắt đầu, từ đó cải thiện sự chú ý trong suốt bài giảng."
C_682155,答案有误已修改,答案有误修改,1.0,Câu trả lời sai và đã được sửa đổi
C_682155,答案有误已修改,答案有误修改,1.0,Câu trả lời sai và đã được sửa đổi
C_682155,已修改,修改,1.0,Đã sửa đổi
C_682155,没有看懂你的问题你说的教程是指什么把什么设置成查看内容,没有懂问题教程指设置成查看内容,1.0,Tôi không hiểu câu hỏi của bạn. Bạn muốn nói hướng dẫn gì khi đặt nội dung để xem?
C_682155,清华课程真好简单易懂,清华课程真简单易懂,1.0,"Các khóa học của Thanh Hoa thực sự hay, đơn giản và dễ hiểu"
C_682155,实现某一种专用功能或一组特定功能的电路并有大量需求的如多轴加速度gps,实现专用功能一组特定功能电路大量需求如多轴加速度gps,1.0,"Mạch thực hiện một chức năng cụ thể hoặc một tập hợp các chức năng cụ thể và có nhu cầu lớn, chẳng hạn như GPS tăng tốc đa trục"
C_682155,阈值不能随着电源电压一直降低因为功耗会限制阈值电压阈值太低会使得漏电流增大,阈值不能电源电压一直降低功耗限制阈值电压阈值太低会漏电流增大,1.0,"Ngưỡng không phải lúc nào cũng giảm theo điện áp nguồn vì mức tiêu thụ điện sẽ hạn chế điện áp ngưỡng. Nếu ngưỡng quá thấp, dòng điện rò sẽ tăng lên."
C_682155,老师讲得很好希望后面再加个字幕hhh,老师讲得希望后面加个字幕hhh,1.0,Thầy giảng hay quá mong là cuối phim sẽ có phụ đề hahh
C_682155,未考虑输入信号的延时做了多处简化准确性可能偏低,未考虑输入信号延时多处简化准确性可能偏低,1.0,Nhiều sự đơn giản hóa đã được thực hiện mà không tính đến độ trễ của tín hiệu đầu vào và độ chính xác có thể thấp.
C_682155,复杂多功能有升级需求,复杂多功能升级需求,1.0,Đa chức năng phức tạp yêu cầu nâng cấp
C_682155,阈值电压太低容易使得截止时的漏电流增大影响材料的性能,阈值电压太低容易截止漏电流增大影响材料性能,1.0,"Nếu điện áp ngưỡng quá thấp, dòng điện rò rỉ trong quá trình cắt sẽ dễ dàng tăng lên và ảnh hưởng đến hiệu suất của vật liệu."
C_682155,这不应该是个负电平的latch吗,应该负电平latch,1.0,Đây có phải là chốt mức âm không?
C_682155,打卡,打卡,1.0,Đăng ký vào
C_682155,打卡,打卡,1.0,Đăng ký vào
C_682155,打卡,打卡,1.0,Đăng ký vào
C_682155,打卡,打卡,1.0,Đăng ký vào
C_682155,打卡,打卡,1.0,Đăng ký vào
C_682155,打卡,打卡,1.0,Đăng ký vào
C_682155,打卡,打卡,1.0,Đăng ký vào
C_682155,打卡,打卡,1.0,Đăng ký vào
C_682155,打卡,打卡,1.0,Đăng ký vào
C_682155,打卡,打卡,1.0,Đăng ký vào
C_682155,阈值不能随着电源电压降低因为功耗限制了阈值电压考虑到ktq热电压的影响对材料特性也有影响,阈值不能电源电压降低功耗限制阈值电压考虑ktq热电压影响材料特性影响,1.0,Không thể giảm ngưỡng bằng điện áp nguồn vì mức tiêu thụ điện sẽ giới hạn điện áp ngưỡng. Có tính đến ảnh hưởng của điện áp nhiệt ktq cũng có tác động đến tính chất vật liệu.
C_682155,公式好长,公式好长,1.0,Công thức dài quá
C_682155,应用比较广泛功能相对复杂或规模比较大可以用主流cmos工艺容易实现的电路应该使用集成电路,应用比较广泛功能相对复杂规模比较主流cmos工艺容易实现电路应该使用集成电路,1.0,"Các mạch có nhiều ứng dụng, chức năng tương đối phức tạp hoặc quy mô lớn có thể dễ dàng thực hiện bằng công nghệ CMOS chính thống nên sử dụng mạch tích hợp."
C_682155,由基本逻辑单元构成的电路由半导体工艺实现易于集成可重复性好可大规模制造从而降低成本而像阻容电感等类型器件不适合用半导体工艺实现难以集成到芯片里面,基本逻辑单元构成电路半导体工艺实现易于集成可重复性大规模制造降低成本阻容电感类型器件适合半导体工艺实现难以集成芯片里面,1.0,"Mạch bao gồm các đơn vị logic cơ bản được thực hiện bằng công nghệ bán dẫn và dễ tích hợp. Nó có khả năng lặp lại tốt và có thể được sản xuất trên quy mô lớn để giảm chi phí. Tuy nhiên, các loại thiết bị như điện trở, tụ điện và cuộn cảm không phù hợp. công nghệ bán dẫn và khó tích hợp vào chip."
C_682155,对体积重量即便携性要求较高的电子产品如传感器可穿戴设备等其内部电路适合用集成电路方式实现如果只是小规模生产应用并且对小型化的要求不高的话考虑到集成电路的nre成本相对较高这种情况下就更适合采用分立元器件在电路板级实现,体积重量便携性要求高电子产品传感器穿戴设备内部电路适合集成电路方式实现小规模生产应用小型化要求不高考虑集成电路nre成本相对高这种情况适合采用分立元器件电路板级实现,1.0,"Các mạch bên trong của các sản phẩm điện tử yêu cầu khối lượng, trọng lượng hoặc tính di động lớn, chẳng hạn như cảm biến và thiết bị đeo, phù hợp để triển khai trong các mạch tích hợp nếu đó chỉ là ứng dụng sản xuất quy mô nhỏ và yêu cầu thu nhỏ không cao. , xét đến chi phí NRE tương đối thấp của các mạch tích hợp, trong trường hợp này, việc sử dụng các thành phần rời rạc để thực hiện nó ở cấp độ bảng mạch sẽ phù hợp hơn."
C_682155,如果按照贝尔定律的逻辑所有的电子电路产品都会趋于小型化那么所有电子电路产品都会趋于集成化,贝尔定律逻辑电子电路产品趋于小型化电子电路产品趋于集成化,1.0,"Nếu theo logic của định luật Bell, tất cả các sản phẩm mạch điện tử sẽ có xu hướng thu nhỏ thì tất cả các sản phẩm mạch điện tử sẽ có xu hướng tích hợp."
C_682155,集成电路的发展一定程度上依赖于产业下游的应用因为需求的缘故促使大体积高功耗的模块化电路逐步向体积小功耗低高度集成的方向发展追求ppa的极致消费类电子产品注重成本和便携性日常所见诸如智能手机笔记本可穿戴设备等都是集成电路的使用载体对电路功能模块的ppa要求严苛的多设计成集成电路即以芯片的形式使用同时在这些设备中的板级电路上也会搭载分立器件以实现系统化的功能这些通常是一些外围滤波匹配调试等相关电路便于对整体系统的功能优化,依赖于 应用 需求 促使 低 集成 追求 注重 见 穿戴 使用 要求 严苛 使用 搭载 分立 实现 匹配 相关,1.0,"Sự phát triển của mạch tích hợp ở một mức độ nhất định phụ thuộc vào các ứng dụng hạ nguồn trong ngành. Do nhu cầu, các mạch mô-đun khối lượng lớn và công suất cao đang dần phát triển theo hướng kích thước nhỏ, tiêu thụ điện năng thấp và tích hợp cao. của các sản phẩm điện tử tiêu dùng ppa cuối cùng tập trung vào chi phí và Tính di động là thứ chúng ta thấy hàng ngày, chẳng hạn như điện thoại thông minh, máy tính xách tay, thiết bị đeo được, v.v. Nhà cung cấp mạch tích hợp có các yêu cầu nghiêm ngặt về ppa đối với các mô-đun chức năng mạch. Hầu hết chúng được thiết kế thành các mạch tích hợp, được sử dụng ở dạng chip. Đồng thời, các thiết bị rời rạc cũng được gắn trên các mạch cấp bảng mạch. các thiết bị này để đạt được các chức năng hệ thống. Đây thường là một số mạch kết hợp và gỡ lỗi bộ lọc ngoại vi và các mạch liên quan khác tạo điều kiện thuận lợi cho việc tối ưu hóa chức năng của hệ thống tổng thể."
C_682155,要求低功耗体积小同时可以制作的电路系统设计为集成电路高功耗高耐压的电路以分立器件实现,要求低功耗体积小制作电路系统设计集成电路高功耗高耐压电路分立器件实现,1.0,"Các hệ thống mạch yêu cầu mức tiêu thụ điện năng thấp, kích thước nhỏ và có thể sản xuất được thì được thiết kế dưới dạng mạch tích hợp, trong khi các mạch có mức tiêu thụ điện năng cao và điện áp chịu được cao được triển khai bằng các thiết bị rời rạc."
C_682155,对体积功耗大规模生产下的成本稳定性有所要求但是功能相对固定难以修改和扩展,体积功耗大规模生产成本稳定性有所要求功能相对固定难以修改扩展,1.0,"Có những yêu cầu về sự ổn định về chi phí khi sản xuất hàng loạt về khối lượng và mức tiêu thụ điện năng, nhưng các chức năng tương đối cố định và khó sửa đổi và mở rộng."
C_682155,在数字电路中由于电路规模较大且功能复杂分立元件电路几乎被集成电路取代而在模拟电路中由于信号形状的多样性功率要求的多样性以及集成电路制造技术等原因无法在集成电路内部实现大阻值电阻大容量的电容器和电感变压器等元件因此在模拟电路的大功率超高频等领域仍会用到分立元件电路,数字电路电路规模较大功能复杂分立元件电路几乎集成电路取代模拟电路信号形状多样性功率要求多样性集成电路制造技术原因无法集成电路内部实现阻值电阻大容量电容器电感变压器元件模拟电路大功率超高频领域仍会用到分立元件电路,1.0,"Trong các mạch kỹ thuật số, do quy mô mạch lớn và chức năng phức tạp nên các mạch thành phần rời rạc gần như được thay thế bằng mạch tích hợp, do sự đa dạng về hình dạng tín hiệu, sự đa dạng về yêu cầu công suất và công nghệ sản xuất mạch tích hợp, kích thước lớn. Không thể thực hiện được quy mô trong mạch tích hợp. Điện trở, tụ điện công suất lớn, cuộn cảm, máy biến áp và các thành phần khác, do đó các mạch thành phần rời rạc vẫn được sử dụng trong các mạch tương tự công suất cao và tần số siêu cao."
C_682155,对体积功耗便携性要求较高的电子产品适合用集成电路难以集成的电容电感元件适合采用分立器件在电路板级实现,体积功耗便携性要求高电子产品适合集成电路难以集成电容电感元件适合采用分立器件电路板级实现,1.0,"Các sản phẩm điện tử yêu cầu khối lượng lớn, mức tiêu thụ điện năng và tính di động phù hợp để sử dụng với các mạch tích hợp và cuộn cảm khó tích hợp phù hợp để triển khai ở cấp độ bảng mạch với các thiết bị rời rạc."
C_682155,需要在较低体积及重量占用和较低功耗的场景下使用时且需要大规模生产的电子电路适合采用集成电路的方式实现,需要低体积重量占用低功耗场景使用时且需要大规模生产电子电路适合采用集成电路方式实现,1.0,Các mạch điện tử cần được sử dụng trong các tình huống có khối lượng và trọng lượng thấp hơn cũng như mức tiêu thụ điện năng thấp hơn và cần được sản xuất hàng loạt sẽ phù hợp để triển khai bằng cách sử dụng mạch tích hợp.
C_682157,讲得太好了给祁老师你们点赞,讲得太好了祁老师点赞,1.0,"Thật tốt, tôi đồng ý với bạn, cô Qi."
C_682157,努力练球,努力练球,1.0,Luyện tập chăm chỉ
C_682157,字幕和说的搞错了在1分27秒,字幕搞错127,1.0,Lỗi phụ đề và lời ở phút 1 phút 27 giây
C_682157,受益良多,受益良多,1.0,Lợi ích rất nhiều
C_682157,太专业了深入浅出,太专业深入浅出,1.0,Rất chuyên nghiệp và giải thích mọi thứ bằng những thuật ngữ đơn giản
C_682157,太好了谢谢,太好了谢谢,1.0,tuyệt vời cảm ơn bạn
C_682157,好好好,好好,1.0,được rồi được rồi
C_682157,看不了啊,不了,2.0,không thể nhìn thấy nó
C_682157,点不动看不了怎磨回事,点不动不了怎磨回事,1.0,Tôi không thể đứng yên và không thể nhìn thấy chuyện gì đang xảy ra.
C_682157,老师,老师,1.0,giáo viên
C_682157,冲冲冲,冲冲,1.0,"Vội vàng, vội vã, vội vã"
C_682157,学习,学习,1.0,học
C_682157,看完了,完,1.0,Đọc xong
C_682157,讲的好精准,讲精准,1.0,Rất chính xác
C_682157,懂了懂了,懂懂,1.0,"Hiểu rồi, hiểu rồi"
C_682157,纸上得来终觉浅绝知此事要躬行请问什么时候分发网球场,纸上得来终觉浅绝知此事躬行请问分发网球场,1.0,"Trên giấy tờ, Zhongjue Qianjue biết rằng vấn đề này phải được tiến hành khi nào sân quần vợt sẽ được phân bổ?"
C_682157,没球拍看了脑子好像会了,没球拍脑子好像,1.0,Tôi nghĩ tôi biết cách làm điều đó mà không cần vợt.
C_682157,ok了,ok,1.0,ĐƯỢC RỒI
C_682157,真详细,真详细,1.0,Rất chi tiết
C_682157,牛逼克拉斯,牛逼克拉斯,1.0,Claes tuyệt vời
C_682157,牛逼,牛逼,1.0,Tuyệt vời
C_682157,牛逼爆了,牛逼爆,1.0,thật tuyệt vời
C_682157,我想打球,想打球,1.0,Tôi muốn chơi bóng
C_682157,厉害,厉害,2.0,sắc
C_682157,羽毛球拍整起,羽毛球拍整起,1.0,Thiết lập vợt cầu lông
C_682157,好卡哦ω,好卡ω,1.0,Thẻ tốt ω
C_682157,好难啊,好难,1.0,Khó quá
C_682157,潇洒漂亮,潇洒漂亮,1.0,Sang trọng và đẹp
C_682157,身材棒棒哒,身材棒棒哒,1.0,Hình tuyệt vời
C_682157,疫情赶紧结束吧,疫情赶紧结束,1.0,Cầu mong dịch bệnh sớm kết thúc
C_682157,疫情快点儿结束吧,疫情快点儿结束,1.0,Cầu mong dịch bệnh sớm kết thúc
C_682157,有人吗,有人,1.0,Có ai ở đó không?
C_682157,在是放开了吗,放开,1.0,Bây giờ bạn đã buông tay chưa?
C_682157,讲的精彩,讲精彩,1.0,Cuộc nói chuyện tuyệt vời
C_682157,讲的好,讲,1.0,Nói hay lắm
C_682157,拿个筷子,拿个筷子,1.0,lấy một chiếc đũa
C_682157,很细致,细致,1.0,Rất chi tiết
